datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,T
22-03-2004 02:00,0.6,897,506,1.7,563,23,1417,33,1355,472,57,1.0491,16.3
22-03-2004 03:00,0.4,842,506,0.7,468,23,1813,33,1274,394,53.9,1.0309,16.9
22-03-2004 04:00,0.4,854,506,0.8,481,17,1756,27,1304,396,55.9,1.0153,16.1
22-03-2004 05:00,0.3,845,506,0.7,472,15,1786,23,1278,378,53.9,1.0049,16.5
22-03-2004 06:00,0.6,942,506,2,586,41,1480,46,1373,432,54,0.9979,16.4
22-03-2004 07:00,1.2,1090,506,5.1,768,86,1072,76,1538,699,57.6,1.0195,15.7
22-03-2004 08:00,3.6,1514,506,17.7,1230,226,732,116,1996,1252,53.7,0.9571,15.8
22-03-2004 09:00,3.7,1379,506,18.4,1252,214,711,115,1962,1237,42.1,0.8281,17.4
22-03-2004 10:00,1.8,1074,506,6.9,854,115,1032,83,1484,772,38.4,0.7793,17.9
22-03-2004 11:00,1.6,1090,506,7.3,868,124,1026,87,1509,766,36.7,0.7764,18.5
22-03-2004 12:00,1.9,1110,506,9.6,964,122,947,90,1577,829,29.6,0.7263,21
22-03-2004 13:00,2,1102,506,10.4,994,107,955,87,1599,783,28.1,0.7067,21.3
22-03-2004 14:00,2.2,1100,506,11.2,1021,133,952,99,1607,822,26.1,0.6539,21.3
22-03-2004 15:00,2.1,1094,506,10.7,1003,130,965,99,1574,813,26.8,0.6681,21.3
22-03-2004 16:00,2.3,1076,451,11.6,1034,150,964,101,1544,813,24.2,0.606,21.3
22-03-2004 17:00,2.6,1152,185,12.4,1062,138,928,103,1606,850,28.5,0.6682,20.2
22-03-2004 18:00,3.8,1407,426,18.3,1249,213,720,129,1932,1276,43.1,0.8264,17
22-03-2004 19:00,4.4,1438,672,21,1325,232,678,143,1993,1401,47.4,0.8347,15.6
22-03-2004 20:00,4.5,1425,624,21,1325,238,678,146,1965,1356,47.4,0.8178,15.3
22-03-2004 21:00,3.3,1279,325,14.5,1131,180,775,124,1758,1243,49.7,0.8177,14.5
22-03-2004 22:00,2,1132,143,8.4,916,128,920,113,1561,1083,52,0.8231,13.9
22-03-2004 23:00,1.1,1006,89,4.3,729,65,1142,80,1370,795,49.4,0.8106,14.5
23-03-2004 00:00,0.9,982,73,3.8,700,53,1204,72,1359,735,51.4,0.8071,13.8
23-03-2004 01:00,0.8,969,48,2.7,636,47,1271,64,1309,684,51.3,0.8163,14
23-03-2004 02:00,0.7,941,47,2.5,621,51,1298,70,1330,714,56.8,0.8444,13
23-03-2004 03:00,0.5,892,36,1.2,522,51,1522,70,1285,456,70,0.9215,11
23-03-2004 04:00,0.5,855,25,0.8,478,20,1701,31,1261,401,76.8,0.9483,10.1
23-03-2004 05:00,0.3,834,19,0.6,459,13,1908,22,1212,361,80.5,0.9147,8.8
23-03-2004 06:00,0.5,909,26,1.8,567,33,1542,47,1287,418,75.4,0.9004,9.6
23-03-2004 07:00,1.1,1061,60,4.6,745,103,1178,88,1429,616,75,0.9093,9.8
23-03-2004 08:00,3,1441,248,14.2,1124,224,851,130,1829,1089,74.2,0.9117,10
23-03-2004 09:00,3.8,1498,535,21,1325,244,684,132,2095,1329,69.7,0.9232,11.2
23-03-2004 10:00,3.4,1343,340,16.2,1185,237,760,132,1857,1311,62.9,0.8803,12
23-03-2004 11:00,3,1308,325,15.5,1166,220,792,131,1794,1236,55.8,0.821,12.8
23-03-2004 12:00,2.7,1209,267,13.4,1097,207,837,129,1746,1147,54.8,0.8234,13.1
23-03-2004 13:00,3.5,1310,325,16.9,1207,208,770,132,1847,1301,53.4,0.8351,13.8
23-03-2004 14:00,2.8,1171,268,12.4,1064,160,881,110,1639,1097,42.4,0.7674,16
23-03-2004 15:00,1.9,1112,136,10.1,980,131,924,99,1589,900,49.8,0.7971,14.1
23-03-2004 16:00,2,1132,118,8.7,927,128,944,100,1570,781,61.1,0.8537,12
23-03-2004 17:00,3,1225,276,13.8,1111,176,818,122,1719,1013,54.6,0.8465,13.6
23-03-2004 18:00,1.9,1065,151,9.3,953,107,962,97,1514,790,49.5,0.7695,13.7
23-03-2004 19:00,2.7,1236,236,13,1084,131,854,112,1688,1059,57.1,0.7822,11.7
23-03-2004 20:00,3.3,1309,220,14.3,1126,166,812,128,1722,1205,58.2,0.7867,11.5
23-03-2004 21:00,1.7,1089,87,7.6,884,89,1006,101,1487,975,54.2,0.7881,12.6
23-03-2004 22:00,1.3,1000,81,5.3,776,81,1141,96,1375,896,54.9,0.7664,12
23-03-2004 23:00,1.3,1041,74,5.4,782,78,1105,86,1425,911,61.4,0.8057,11
24-03-2004 00:00,1.2,1045,55,4.9,756,70,1137,85,1411,902,62.2,0.8199,11.1
24-03-2004 01:00,1.1,997,74,4.6,744,76,1151,79,1405,832,62.5,0.8082,10.8
24-03-2004 02:00,0.9,948,35,2.7,634,43,1320,61,1326,715,60,0.8025,11.3
24-03-2004 03:00,0.6,878,29,1.6,551,43,1493,61,1272,683,61.6,0.7856,10.6
24-03-2004 04:00,0.6,908,29,1.7,559,44,1477,66,1287,721,62.7,0.7813,10.2
24-03-2004 05:00,0.6,892,20,1.2,522,34,1572,54,1255,648,58.6,0.7628,10.9
24-03-2004 06:00,0.8,954,32,1.7,561,43,1496,57,1255,612,57.2,0.7382,10.8
24-03-2004 07:00,1.2,1045,84,4.8,751,79,1186,75,1403,800,59.2,0.7455,10.4
24-03-2004 08:00,3.1,1383,245,13.8,1109,174,832,97,1706,1173,57.3,0.7501,11
24-03-2004 09:00,4.4,1597,553,23.7,1395,235,652,110,2080,1519,56.9,0.7565,11.2
24-03-2004 10:00,3.4,1318,450,14.2,1124,218,762,113,1770,1287,54.9,0.7734,12.1
24-03-2004 11:00,1.7,1138,118,8,898,136,950,88,1505,966,44.3,0.7535,15.1
24-03-2004 12:00,1.5,1098,118,6.7,842,117,1012,85,1440,828,40.6,0.7146,15.6
24-03-2004 13:00,1.7,1118,144,8.7,927,119,959,96,1477,825,34.6,0.6597,16.9
24-03-2004 14:00,2.2,1170,159,10.8,1009,126,879,106,1566,872,35.6,0.6697,16.6
24-03-2004 15:00,2.2,1112,122,6.7,842,100,1015,91,1494,680,63.9,0.8554,11.3
24-03-2004 16:00,2.7,1390,230,11.4,1028,197,829,126,1730,1002,81.1,0.972,9.6
24-03-2004 17:00,2.8,1353,320,13.4,1096,195,774,130,1783,1159,69.1,0.9497,11.7
24-03-2004 18:00,2.7,1260,263,12,1050,156,828,111,1722,979,68.5,0.8794,10.7
24-03-2004 19:00,4.5,1501,556,20.2,1302,247,681,134,2008,1311,67.3,0.8643,10.7
24-03-2004 20:00,3.5,1273,458,14.4,1130,190,795,136,1744,1071,65.7,0.8486,10.8
24-03-2004 21:00,2.6,1179,214,9.4,955,169,928,125,1571,899,66.3,0.8336,10.3
24-03-2004 22:00,1.7,1047,97,5.9,809,118,1064,108,1435,766,66.9,0.8248,10.1
24-03-2004 23:00,1.3,973,79,4.5,739,81,1186,87,1354,589,61.1,0.7717,10.4
25-03-2004 00:00,1.3,997,81,4.5,737,80,1168,89,1341,631,59.9,0.7516,10.3
25-03-2004 01:00,1,970,52,2.5,621,42,1400,58,1249,479,58.4,0.7686,11
25-03-2004 02:00,0.7,902,38,1.8,568,38,1450,54,1253,479,68.1,0.789,9.1
25-03-2004 03:00,0.7,921,35,1.4,538,38,1564,54,1224,417,68.2,0.8091,9.5
25-03-2004 04:00,0.5,858,29,0.9,490,18,1707,28,1212,378,72.3,0.8496,9.3
25-03-2004 05:00,0.5,878,21,0.6,457,12,1935,20,1158,344,66.8,0.8152,9.9
25-03-2004 06:00,0.6,893,46,1.4,540,43,1604,51,1268,413,83.2,0.8695,7.6
25-03-2004 07:00,1.1,1038,55,3.8,697,84,1260,82,1383,605,79,0.8544,8.1
25-03-2004 08:00,2.7,1320,271,11.6,1035,184,902,112,1721,991,74.6,0.8429,8.7
25-03-2004 09:00,3.5,1353,434,17.8,1235,202,740,119,1937,1175,75.1,0.8415,8.6
25-03-2004 10:00,2.3,1133,300,8.8,933,133,969,99,1552,923,69.7,0.8389,9.7
25-03-2004 11:00,1.6,1066,116,6.8,849,130,1039,98,1468,829,64.4,0.8447,11
25-03-2004 12:00,1.3,1027,95,5.9,809,106,1081,88,1442,733,53,0.8209,13.6
25-03-2004 13:00,2,1106,211,8.9,935,132,958,96,1570,819,48.4,0.778,14.2
25-03-2004 14:00,1.9,1038,168,8.2,907,106,976,81,1492,723,46.3,0.7438,14.2
25-03-2004 15:00,1.9,1084,154,8.6,924,125,986,92,1501,786,41.3,0.7462,16
25-03-2004 16:00,2.2,1105,267,10.1,982,138,939,105,1545,850,35.4,0.7094,17.7
25-03-2004 17:00,2,1102,143,9.4,957,120,968,88,1527,820,37.4,0.7225,17.1
25-03-2004 18:00,2.9,1240,374,14.6,1137,158,836,103,1748,991,40.5,0.6835,14.9
25-03-2004 19:00,5.2,1443,797,24.6,1418,253,666,141,2060,1454,47.8,0.7293,13.4
25-03-2004 20:00,4.6,1389,698,21.6,1341,231,692,133,1982,1488,52.5,0.7642,12.6
25-03-2004 21:00,2.5,1183,234,10.3,989,150,904,119,1539,1205,53.2,0.7555,12.2
25-03-2004 22:00,1.5,1014,104,5.7,798,99,1083,106,1376,909,56.1,0.714,10.6
25-03-2004 23:00,1.2,979,67,4.5,736,75,1154,92,1324,769,59.5,0.7276,9.9
26-03-2004 00:00,1.7,1048,88,5.5,787,93,1098,97,1373,835,61.1,0.7323,9.6
26-03-2004 01:00,1.4,1024,79,4.8,753,79,1131,91,1357,793,61.6,0.7425,9.7
26-03-2004 02:00,1.2,974,61,3.6,690,67,1208,83,1313,733,62.6,0.7398,9.4
26-03-2004 03:00,0.6,862,43,1.7,561,67,1449,83,1219,502,68.5,0.7455,8.2
26-03-2004 04:00,0.7,925,40,2.2,602,45,1398,59,1263,562,69.4,0.7459,8
26-03-2004 05:00,0.8,952,52,3,654,72,1210,73,1312,832,72.4,0.7655,7.7
26-03-2004 06:00,0.9,1005,64,4,713,103,1130,78,1363,924,71.8,0.7711,8
26-03-2004 07:00,1.6,1122,88,6.7,842,132,1015,90,1438,974,66.3,0.7375,8.5
26-03-2004 08:00,3.4,1351,375,16.7,1201,239,783,110,1828,1307,59.6,0.7214,9.8
26-03-2004 09:00,3.8,1408,592,19.3,1278,275,682,114,1928,1481,57,0.7544,11.2
26-03-2004 10:00,3.1,1304,357,14.8,1142,232,772,119,1747,1405,44.1,0.7407,14.8
26-03-2004 11:00,2.7,1207,296,13.4,1098,180,826,121,1664,1195,35.3,0.6729,16.8
26-03-2004 12:00,2,1099,181,11,1014,112,948,97,1503,868,27.1,0.5976,19.2
26-03-2004 13:00,2.3,1106,211,12.5,1068,116,915,99,1535,874,26.2,0.5741,19.1
26-03-2004 14:00,1.9,1009,199,8.4,916,103,1015,85,1391,738,30.8,0.5683,16.3
26-03-2004 15:00,1.3,962,81,5.3,776,89,1152,75,1279,550,36.8,0.5922,14.2
26-03-2004 16:00,1.9,1093,143,8.8,933,112,976,87,1454,777,41,0.6292,13.4
26-03-2004 17:00,2.3,1180,247,11.2,1023,127,886,102,1588,966,43.3,0.6982,14.2
26-03-2004 18:00,2.4,1168,239,11.6,1037,125,868,105,1580,990,45.6,0.6403,12.1
26-03-2004 19:00,2.7,1168,267,12.4,1063,120,876,98,1540,944,48,0.6046,10.4
26-03-2004 20:00,2.6,1140,261,10.6,1000,120,916,93,1490,962,51.1,0.628,10
26-03-2004 21:00,1.5,1001,97,6,811,99,1097,91,1308,778,50.8,0.6172,9.8
26-03-2004 22:00,1.2,953,66,4.6,743,79,1185,85,1252,690,50.4,0.6063,9.7
26-03-2004 23:00,1.1,972,60,4.1,715,66,1237,74,1258,644,50.2,0.6103,9.9
27-03-2004 00:00,1.5,1021,77,5.2,776,94,1144,87,1307,753,53.4,0.63,9.4
27-03-2004 01:00,1,940,57,3.2,664,70,1290,79,1232,646,57.8,0.6488,8.6
27-03-2004 02:00,1.2,1046,65,4.5,736,75,1142,78,1312,838,62.1,0.6746,8.1
27-03-2004 03:00,1.1,1026,59,3.8,699,75,1191,78,1292,851,63.5,0.6777,7.9
27-03-2004 04:00,1.1,983,48,3.8,698,57,1209,63,1296,801,64.8,0.6683,7.4
27-03-2004 05:00,0.8,915,27,1.9,578,32,1417,48,1212,665,58.9,0.6444,8.2
27-03-2004 06:00,0.9,935,25,2.4,615,54,1373,59,1250,717,66.6,0.641,6.3
27-03-2004 07:00,1.1,976,42,3.3,669,68,1270,65,1266,795,62.9,0.6396,7.2
27-03-2004 08:00,1.5,1124,78,6.7,842,98,1050,71,1418,936,63.9,0.65,7.2
27-03-2004 09:00,1.8,1163,128,8.5,919,128,922,84,1530,1076,50.5,0.6654,11.1
27-03-2004 10:00,2.1,1167,184,9.7,966,129,942,93,1520,1016,36.1,0.6313,15.5
27-03-2004 11:00,2.1,1121,156,9.4,955,130,992,99,1451,834,29.2,0.592,17.8
27-03-2004 12:00,1.9,1071,176,9,940,111,994,93,1449,756,30.1,0.6013,17.6
27-03-2004 13:00,2.1,1065,232,10,979,106,950,96,1467,766,26.8,0.5861,19.1
27-03-2004 14:00,2.5,1157,305,12.6,1072,137,888,114,1596,905,28.6,0.5735,17.7
27-03-2004 15:00,1.9,1046,150,7.6,883,113,1051,101,1357,765,28.4,0.5737,17.8
27-03-2004 16:00,2.2,1147,188,11.8,1042,122,934,108,1538,830,26,0.5555,18.7
27-03-2004 17:00,2.3,1119,221,11.2,1022,137,916,117,1508,853,31.3,0.6038,17.1
27-03-2004 18:00,2.7,1210,219,12.4,1062,165,886,125,1586,981,36.1,0.644,15.8
27-03-2004 19:00,3,1306,306,12.9,1079,196,827,133,1621,1286,40.1,0.6657,14.7
27-03-2004 20:00,2.8,1258,270,12.2,1057,174,841,119,1633,1244,44.9,0.6991,13.6
27-03-2004 21:00,2.2,1148,231,8.8,930,140,948,107,1475,1056,48.1,0.6946,12.5
27-03-2004 22:00,1.6,1108,125,6.8,848,102,1023,96,1421,1003,50.8,0.7042,11.8
27-03-2004 23:00,2.1,1231,122,8.6,924,130,906,105,1483,1245,56.1,0.7326,10.9
28-03-2004 00:00,2.3,1293,161,8.9,937,121,930,102,1464,1200,55.9,0.7277,10.9
28-03-2004 01:00,2.3,1274,101,8.3,912,111,939,97,1451,1188,58.1,0.7278,10.3
28-03-2004 02:00,1.7,1135,95,6.3,827,87,1013,79,1395,1070,62.2,0.7294,9.3
28-03-2004 03:00,2.2,1151,129,8.3,911,87,935,79,1501,1075,66.7,0.7276,8.2
28-03-2004 04:00,1.3,1010,96,5.1,769,77,1110,69,1396,895,64.9,0.7124,8.3
28-03-2004 05:00,0.8,870,54,2.6,626,39,1325,52,1284,755,58.5,0.7,9.6
28-03-2004 06:00,1.1,983,63,3.6,688,77,1251,62,1342,806,66.4,0.699,7.7
28-03-2004 07:00,1.4,995,72,3.6,691,91,1219,69,1321,836,68,0.7043,7.4
28-03-2004 08:00,1.3,1024,91,4.7,747,105,1136,75,1382,897,58.6,0.7035,9.7
28-03-2004 09:00,1.9,1163,127,7.5,880,133,959,83,1486,1073,50.1,0.7242,12.5
28-03-2004 10:00,2.3,1218,193,9,938,128,918,94,1501,1088,36.9,0.7018,16.8
28-03-2004 11:00,2.3,1210,188,9.5,958,126,933,96,1514,1036,31.3,0.6887,19.2
28-03-2004 12:00,1.8,1114,151,7.7,887,92,1020,86,1438,768,26.4,0.6607,21.3
28-03-2004 13:00,1.4,995,103,5.7,796,66,1159,72,1287,587,23.1,0.5768,21.2
28-03-2004 14:00,1,927,55,3.8,700,50,1285,53,1189,452,25,0.5319,18.6
28-03-2004 15:00,1.4,1002,104,4.8,754,70,1189,65,1260,470,27.3,0.5594,18
28-03-2004 16:00,1.3,987,116,4.3,727,73,1213,70,1244,502,28.3,0.5848,18.2
28-03-2004 17:00,1.3,993,93,4.1,714,77,1217,75,1238,516,31.4,0.6048,17
28-03-2004 18:00,1.4,1012,93,4.7,746,86,1174,86,1301,555,35,0.617,15.6
28-03-2004 19:00,1.9,1114,155,6.2,823,93,1068,94,1357,671,40.2,0.6438,14.1
28-03-2004 20:00,1.8,1093,115,5.5,789,105,1102,103,1329,788,43.2,0.6623,13.4
28-03-2004 21:00,1.1,968,75,3.3,669,67,1261,81,1246,538,46.8,0.6686,12.3
28-03-2004 22:00,1.1,960,65,3.2,666,63,1266,80,1224,544,46.5,0.6449,11.9
28-03-2004 23:00,1.1,942,57,2.9,648,63,1300,77,1204,500,46.6,0.6319,11.5
29-03-2004 00:00,0.9,888,40,2.2,598,46,1396,58,1156,417,48,0.6135,10.6
29-03-2004 01:00,0.6,818,27,1.3,524,21,1588,31,1071,341,45.8,0.5895,10.7
29-03-2004 02:00,0.5,840,23,1.1,509,22,1643,38,1076,352,46.6,0.5901,10.4
29-03-2004 03:00,0.7,894,28,1.3,524,22,1557,38,1095,397,47.8,0.5913,10.1
29-03-2004 04:00,0.6,864,21,1.2,516,39,1496,59,1153,502,46.9,0.628,11.3
29-03-2004 05:00,0.7,898,33,1.7,559,55,1441,70,1180,648,51.2,0.6341,10.1
29-03-2004 06:00,0.9,946,40,2.9,643,76,1309,75,1232,760,50.7,0.6167,9.9
29-03-2004 07:00,2.9,1309,279,14.3,1125,181,844,103,1687,1183,56.8,0.615,8.1
29-03-2004 08:00,4.1,1326,743,19.7,1289,259,714,134,1806,1431,44.1,0.5748,10.9
29-03-2004 09:00,1.5,966,147,5.5,786,118,1111,98,1258,705,37.6,0.5184,11.8
29-03-2004 10:00,1.5,975,97,5.6,793,119,1133,97,1254,637,33.2,0.5222,13.9
29-03-2004 11:00,1.5,988,118,5.8,803,123,1105,98,1293,658,30.1,0.5285,15.6
29-03-2004 12:00,1.4,971,91,5.5,786,92,1129,78,1272,546,29,0.5406,16.5
29-03-2004 13:00,1.6,1010,146,6.5,833,91,1070,83,1332,561,27.9,0.5517,17.5
29-03-2004 14:00,1.5,984,139,5.5,790,103,1131,92,1268,532,26.8,0.5446,17.9
29-03-2004 15:00,1.4,962,155,5.2,776,102,1131,81,1247,535,26.1,0.5387,18.2
29-03-2004 16:00,1.5,1012,128,5.8,801,94,1098,90,1289,525,27.1,0.5522,18
29-03-2004 17:00,1.9,1058,166,7.9,896,98,996,95,1358,603,28.9,0.5558,17
29-03-2004 18:00,2.5,1173,299,10.2,985,126,905,114,1477,802,31.3,0.568,16.1
29-03-2004 19:00,2.1,1127,163,8.2,907,108,957,106,1404,796,35.4,0.5839,14.5
29-03-2004 20:00,1.6,1020,154,5.7,797,95,1066,99,1302,689,37.9,0.5733,13.2
29-03-2004 21:00,1.2,949,80,3.8,700,78,1221,90,1178,553,34.4,0.517,13.1
29-03-2004 22:00,1.1,930,58,4,710,61,1278,82,1137,509,28.5,0.4405,13.5
29-03-2004 23:00,1,900,55,2.8,643,55,1339,74,1089,455,31.9,0.4583,12.4
30-03-2004 00:00,1,899,33,2.6,630,57,1418,76,1050,425,26.8,0.4023,13.1
30-03-2004 01:00,0.7,866,33,1.8,569,41,1468,66,1055,436,33.6,0.4595,11.6
30-03-2004 02:00,0.7,900,32,1.7,563,46,1402,73,1130,618,42.9,0.5442,10.5
30-03-2004 03:00,0.8,949,25,1.4,540,46,1457,73,1104,747,38.7,0.5298,11.7
30-03-2004 04:00,0.8,897,29,1.3,529,41,1462,69,1101,693,37.2,0.5277,12.2
30-03-2004 05:00,0.7,956,26,2.3,605,52,1341,71,1117,691,33.9,0.5037,12.9
30-03-2004 06:00,1.1,1054,86,5.3,779,111,1080,98,1266,1013,40.3,0.5376,11.3
30-03-2004 07:00,2.6,1343,294,13.4,1096,191,839,115,1587,1311,38.4,0.5341,11.9
30-03-2004 08:00,4,1584,664,23.8,1399,244,642,130,1947,1675,35.6,0.5416,13.3
30-03-2004 09:00,4.2,1556,695,21.5,1337,283,674,150,1852,1689,28.8,0.5305,16.3
30-03-2004 10:00,4.7,1565,735,21,1324,320,695,159,1872,1688,28.2,0.5741,17.9
30-03-2004 11:00,3.9,1429,649,18.4,1251,249,734,146,1754,1548,26.6,0.5529,18.3
30-03-2004 12:00,3.7,1419,586,18.9,1267,219,742,138,1763,1490,22.5,0.5463,20.8
30-03-2004 13:00,3.4,1373,546,17.1,1213,200,791,128,1711,1354,20,0.5352,22.4
30-03-2004 14:00,2.2,1185,245,10.4,992,138,942,97,1448,1014,21.7,0.5295,20.9
30-03-2004 15:00,1.9,1122,178,8,897,118,991,91,1372,831,26.5,0.579,19.1
30-03-2004 16:00,1.6,1085,130,6.2,820,99,1060,81,1325,699,30.6,0.6295,18.1
30-03-2004 17:00,2.1,1249,151,9.7,968,112,874,99,1527,926,34.7,0.6788,17.3
30-03-2004 18:00,2.2,1236,272,9.6,962,117,853,101,1532,928,40.4,0.7228,15.8
30-03-2004 19:00,2.7,1334,301,11.9,1047,129,815,106,1638,1038,42,0.7541,15.9
30-03-2004 20:00,2.4,1264,237,8.7,928,132,884,102,1534,1035,43.5,0.779,15.9
30-03-2004 21:00,1.3,1073,95,4.7,746,73,1072,84,1360,789,46.1,0.7833,15
30-03-2004 22:00,1.2,1053,68,3.8,701,68,1147,81,1323,692,44.6,0.7574,15.1
30-03-2004 23:00,1.5,1098,101,4.7,747,80,1094,91,1360,764,43.5,0.7302,14.9
31-03-2004 00:00,1.3,1029,81,3.8,702,68,1180,82,1287,639,41,0.685,14.8
31-03-2004 01:00,1,973,50,2.7,631,44,1287,64,1240,541,40.8,0.6814,14.8
31-03-2004 02:00,0.9,972,66,2.8,639,47,1222,70,1256,678,40.8,0.6834,14.8
31-03-2004 03:00,0.5,832,22,1,496,47,1613,70,1066,381,36.1,0.5823,14.2
31-03-2004 04:00,0.5,851,18,0.8,477,15,1699,26,1064,343,36.1,0.5928,14.5
31-03-2004 05:00,0.6,909,31,1.5,545,44,1473,58,1131,436,36,0.5947,14.6
31-03-2004 06:00,1,1038,57,3.5,684,85,1220,93,1279,688,38.5,0.6291,14.4
31-03-2004 07:00,3.1,1636,342,15.6,1168,207,721,110,1926,1438,58.2,0.9129,13.8
31-03-2004 08:00,4.1,1580,644,19.9,1295,230,639,115,1957,1489,61.1,0.9256,13.2
31-03-2004 09:00,2.2,1262,216,8.6,924,181,872,125,1576,1093,74.4,0.9384,10.4
31-03-2004 10:00,1.7,1197,117,6.5,837,144,957,118,1498,965,71,0.9582,11.5
31-03-2004 11:00,1.9,1277,156,7.7,886,140,902,109,1579,1004,70,0.9924,12.2
31-03-2004 12:00,2.9,1430,332,11.3,1025,204,779,123,1772,1166,73.3,1.0442,12.3
31-03-2004 13:00,2.2,1242,232,9.1,944,149,846,114,1638,991,78.1,1.0411,11.3
31-03-2004 14:00,2.6,1349,295,11.2,1023,171,804,114,1748,1054,69.2,1.0746,13.6
31-03-2004 15:00,3.1,1390,386,13.5,1100,195,755,119,1799,1192,59.3,0.9974,14.9
31-03-2004 16:00,2.3,1224,278,10.1,980,152,850,111,1637,1055,50.9,0.8997,15.7
31-03-2004 17:00,2.4,1253,263,11.3,1026,128,810,103,1681,1048,52.9,0.9087,15.2
31-03-2004 18:00,2.8,1312,322,11.8,1041,121,821,103,1712,1073,50.8,0.8881,15.5
31-03-2004 19:00,2.7,1254,226,11.5,1033,142,819,107,1669,1068,52.9,0.8581,14.3
31-03-2004 20:00,2.3,1198,221,9.3,953,131,882,105,1588,1019,56,0.8446,13.2
31-03-2004 21:00,1.5,1060,109,5.5,787,81,1044,91,1418,833,57,0.8315,12.6
31-03-2004 22:00,1.4,1050,105,5.1,769,60,1078,79,1409,759,57.8,0.8224,12.3
31-03-2004 23:00,1.2,1029,84,4.8,754,57,1098,79,1395,749,58.4,0.8164,12
01-04-2004 00:00,1.6,1143,106,6.3,825,96,986,86,1477,978,61.6,0.8593,12
01-04-2004 01:00,1.2,1044,100,5.1,770,85,1031,70,1425,944,63.9,0.8652,11.5
01-04-2004 02:00,1.1,1034,71,4.1,716,50,1085,55,1405,891,67.2,0.863,10.7
01-04-2004 03:00,0.9,956,72,4,713,50,1099,55,1422,849,73.1,0.8394,9
01-04-2004 04:00,0.7,909,44,2.4,615,57,1237,49,1322,790,66.6,0.8299,10.2
01-04-2004 05:00,0.9,996,45,2.9,648,64,1176,50,1340,852,63.7,0.8325,11
01-04-2004 06:00,1.7,1154,134,7.4,876,153,1002,67,1561,987,68.8,0.8243,9.6
01-04-2004 07:00,4.2,1510,505,19.8,1291,342,675,94,1949,1435,69.6,0.8273,9.5
01-04-2004 08:00,6.2,1722,1042,31.9,1595,378,539,119,2439,1798,60.9,0.8455,11.9
01-04-2004 09:00,4.6,1512,737,21,1323,304,631,139,2001,1677,48.6,0.8892,16.2
01-04-2004 10:00,2.8,1258,375,11.7,1040,192,800,113,1701,1282,39.6,0.8693,19.2
01-04-2004 11:00,1.6,1094,124,6.8,850,130,970,88,1489,871,38.4,0.8743,19.7
01-04-2004 12:00,1.7,1129,137,7.4,875,106,974,73,1524,759,36.7,0.8797,20.6
01-04-2004 13:00,1.7,1125,179,8.6,924,102,937,73,1542,790,33.9,0.8771,21.8
01-04-2004 14:00,1.7,1125,222,8.6,924,99,937,72,1542,790,33.9,0.8771,21.8
01-04-2004 15:00,1.9,1125,197,8.6,924,108,937,81,1542,790,33.9,0.8771,21.8
01-04-2004 16:00,2.3,1125,319,8.6,924,131,937,93,1542,790,33.9,0.8771,21.8
01-04-2004 17:00,3.3,1308,388,16.4,1193,163,793,106,1193,1187,27.5,0.7913,23.6
01-04-2004 18:00,4.2,1529,589,21.2,1331,211,700,132,2028,1399,32.1,0.8814,22.8
01-04-2004 19:00,5.5,1592,840,25,1429,267,624,164,2089,1644,36.7,0.8878,20.8
01-04-2004 20:00,4.9,1536,655,20.2,1302,269,666,161,1922,1599,40.9,0.8493,18.3
01-04-2004 21:00,2.5,1192,254,10.8,1007,154,827,124,1604,1223,44,0.8341,16.8
01-04-2004 22:00,2,1186,188,9.9,976,127,844,113,1570,1200,48,0.8569,15.8
01-04-2004 23:00,2,1203,120,8.5,920,122,898,103,1529,1118,52,0.8757,14.9
02-04-2004 00:00,2,1139,157,8,899,126,921,104,1514,1067,54.4,0.8701,14.1
02-04-2004 01:00,1.3,1072,88,5.6,795,84,986,93,1442,1048,58.8,0.8922,13.3
02-04-2004 02:00,1,954,68,3.2,667,58,1180,60,1350,718,60.9,0.9229,13.3
02-04-2004 03:00,0.9,951,57,3.3,673,58,1137,60,1381,797,64.3,0.8869,11.8
02-04-2004 04:00,0.9,926,36,2.8,638,37,1195,52,1342,749,65.9,0.8775,11.2
02-04-2004 05:00,0.7,968,51,2.6,628,56,1197,66,1372,737,72.9,0.9738,11.3
02-04-2004 06:00,1.1,1067,93,4.3,727,91,1055,82,1448,903,71.8,0.9671,11.4
02-04-2004 07:00,2.6,1386,284,13,1083,159,798,109,1833,1159,73.7,1.0254,11.9
02-04-2004 08:00,3.9,1474,486,20.3,1306,190,634,114,2060,1365,70.2,1.0221,12.6
02-04-2004 09:00,5,1569,798,20.7,1316,249,634,139,2054,1510,65.3,1.0136,13.6
02-04-2004 10:00,3.3,1375,524,15.9,1177,196,706,127,1898,1386,52.3,1.0013,16.9
02-04-2004 11:00,2.9,1328,468,14.2,1123,180,738,127,1821,1368,44.1,0.9855,19.4
02-04-2004 12:00,3.1,1341,454,15.9,1176,167,748,135,1825,1347,33.8,0.9322,22.9
02-04-2004 13:00,3,1297,461,16.1,1183,159,765,130,1773,1242,31.3,0.9001,23.6
02-04-2004 14:00,2.7,1303,391,14.7,1139,152,790,126,1761,1138,30.5,0.9371,24.7
